ssn,age,education,marital-status,relationship,sex,income
417-84-3979,64,9th,Widowed,Wife,Male,>50K
168-12-0392,76,Bachelors,Widowed,Wife,Male,>50K
083-63-0221,44,1st-4th,Widowed,Not-in-family,Male,>50K
920-48-5257,42,Masters,Widowed,Not-in-family,Male,<=50K
682-89-3119,93,5th-6th,Separated,Unmarried,Female,>50K
008-50-7370,51,5th-6th,Never-married,Other-relative,Female,>50K
257-80-0982,94,5th-6th,Divorced,Wife,Male,<=50K
049-90-7862,94,Preschool,Divorced,Not-in-family,Male,>50K
047-02-0884,94,Some-college,Married-civ-spouse,Husband,Female,<=50K
828-16-3389,8,Assoc-acdm,Separated,Other-relative,Male,>50K
748-89-4348,90,Some-college,Married-spouse-absent,Own-child,Female,>50K
811-21-0072,40,HS-grad,Widowed,Wife,Male,<=50K
772-51-2284,22,1st-4th,Married-spouse-absent,Own-child,Female,>50K
599-47-7886,46,Prof-school,Never-married,Own-child,Male,>50K
758-50-7370,13,Some-college,Never-married,Not-in-family,Male,<=50K
957-67-8131,2,10th,Separated,Other-relative,Female,>50K
878-71-6215,88,Doctorate,Never-married,Husband,Female,<=50K
145-42-3832,66,5th-6th,Married-civ-spouse,Own-child,Female,<=50K
080-95-8230,47,10th,Separated,Wife,Female,<=50K
965-17-1989,70,HS-grad,Separated,Other-relative,Male,<=50K
829-76-0441,37,7th-8th,Married-AF-spouse,Own-child,Female,>50K
592-32-1866,13,Preschool,Married-AF-spouse,Husband,Female,<=50K
335-84-1523,77,Bachelors,Married-spouse-absent,Husband,Male,>50K
741-49-2628,51,Assoc-acdm,Married-AF-spouse,Unmarried,Female,<=50K
260-81-0810,16,Assoc-acdm,Separated,Not-in-family,Female,<=50K
546-83-6608,57,Some-college,Married-civ-spouse,Other-relative,Female,>50K
362-37-7149,28,Prof-school,Widowed,Own-child,Female,>50K
302-61-0564,85,Bachelors,Widowed,Own-child,Female,<=50K
189-43-4889,0,Masters,Widowed,Not-in-family,Male,>50K
109-06-0196,77,Assoc-voc,Separated,Not-in-family,Male,<=50K
775-33-7837,53,Preschool,Divorced,Wife,Female,>50K
272-81-9410,62,Bachelors,Never-married,Other-relative,Male,<=50K
988-91-2775,77,12th,Married-spouse-absent,Not-in-family,Male,>50K
510-22-7272,99,Prof-school,Never-married,Unmarried,Female,<=50K
929-08-4765,21,9th,Widowed,Other-relative,Female,<=50K
702-11-9163,88,1st-4th,Married-AF-spouse,Husband,Male,<=50K
624-10-9335,53,Doctorate,Divorced,Unmarried,Male,>50K
164-37-3464,55,11th,Married-civ-spouse,Other-relative,Female,<=50K
047-63-5135,62,Doctorate,Separated,Unmarried,Male,<=50K
451-87-3463,71,11th,Never-married,Own-child,Female,<=50K
333-07-7395,77,9th,Separated,Not-in-family,Male,<=50K
132-80-0982,9,Bachelors,Widowed,Unmarried,Male,>50K
642-19-9016,18,7th-8th,Married-civ-spouse,Other-relative,Female,>50K
314-92-6289,6,10th,Widowed,Other-relative,Female,>50K
818-21-2529,71,11th,Separated,Wife,Female,<=50K
530-00-6141,77,7th-8th,Separated,Other-relative,Female,<=50K
701-56-6338,100,Some-college,Never-married,Unmarried,Male,<=50K
950-46-0687,46,Some-college,Divorced,Wife,Female,<=50K
464-40-4176,43,Assoc-acdm,Married-AF-spouse,Unmarried,Male,<=50K
293-39-6805,20,11th,Never-married,Not-in-family,Male,>50K
175-03-0712,77,Doctorate,Widowed,Husband,Male,<=50K
117-01-4741,34,Some-college,Married-AF-spouse,Not-in-family,Male,<=50K
690-38-6977,26,Prof-school,Married-civ-spouse,Other-relative,Female,>50K
107-80-0982,11,10th,Married-spouse-absent,Unmarried,Female,<=50K
118-18-1818,49,7th-8th,Married-AF-spouse,Wife,Male,<=50K
824-69-2873,75,Masters,Never-married,Own-child,Female,>50K
283-87-5921,22,9th,Never-married,Other-relative,Female,<=50K
418-55-0368,10,11th,Separated,Husband,Female,<=50K
863-45-2087,65,12th,Never-married,Not-in-family,Female,>50K
370-08-5994,3,Bachelors,Married-AF-spouse,Other-relative,Male,>50K
050-42-9975,79,11th,Separated,Other-relative,Male,<=50K
760-78-0097,68,11th,Widowed,Unmarried,Male,<=50K
186-33-2923,28,Bachelors,Married-spouse-absent,Not-in-family,Male,<=50K
138-17-5675,9,Masters,Separated,Other-relative,Female,<=50K
884-45-9458,67,Assoc-acdm,Married-AF-spouse,Wife,Male,<=50K
918-48-8942,12,Bachelors,Married-spouse-absent,Not-in-family,Female,<=50K
086-73-2186,50,11th,Widowed,Husband,Female,>50K
528-31-6952,32,Assoc-acdm,Separated,Own-child,Female,>50K
294-50-2456,57,12th,Never-married,Not-in-family,Male,>50K
216-58-4766,68,Preschool,Never-married,Other-relative,Male,>50K
956-84-8893,33,Some-college,Married-spouse-absent,Other-relative,Male,>50K
090-17-1990,1,5th-6th,Widowed,Wife,Male,>50K
927-91-7689,11,Assoc-acdm,Married-AF-spouse,Not-in-family,Female,<=50K
673-49-5085,23,Assoc-acdm,Divorced,Husband,Female,<=50K
409-15-2333,43,12th,Married-civ-spouse,Own-child,Female,<=50K
422-32-8009,63,Some-college,Never-married,Wife,Male,>50K
952-21-1301,60,Assoc-acdm,Never-married,Own-child,Male,<=50K
712-25-4299,67,10th,Never-married,Not-in-family,Male,>50K
833-50-7370,81,Prof-school,Married-civ-spouse,Own-child,Male,<=50K
995-33-1694,89,7th-8th,Divorced,Own-child,Female,<=50K
403-07-1252,23,HS-grad,Separated,Not-in-family,Female,<=50K
068-45-8230,50,HS-grad,Married-civ-spouse,Unmarried,Female,>50K
762-80-7124,24,9th,Married-civ-spouse,Unmarried,Female,<=50K
051-90-4176,90,Some-college,Married-AF-spouse,Other-relative,Male,>50K
855-40-5404,11,Preschool,Widowed,Other-relative,Male,<=50K
952-33-4151,34,HS-grad,Married-AF-spouse,Husband,Female,>50K
984-73-5871,39,Preschool,Married-AF-spouse,Not-in-family,Female,>50K
283-26-1670,85,Masters,Separated,Own-child,Male,>50K
237-25-4299,87,Assoc-voc,Married-spouse-absent,Not-in-family,Female,<=50K
121-46-8058,7,7th-8th,Separated,Other-relative,Male,<=50K
112-43-8574,10,Some-college,Widowed,Other-relative,Female,<=50K
926-56-6338,69,9th,Separated,Other-relative,Female,>50K
096-13-0221,57,Preschool,Widowed,Not-in-family,Male,<=50K
569-07-2481,73,Prof-school,Married-AF-spouse,Unmarried,Male,>50K
139-09-7051,57,Some-college,Never-married,Unmarried,Female,<=50K
825-82-9237,43,9th,Never-married,Husband,Male,>50K
131-66-4619,54,Preschool,Divorced,Unmarried,Female,<=50K
365-38-6977,70,Doctorate,Married-civ-spouse,Wife,Female,<=50K
927-05-7738,11,Prof-school,Married-AF-spouse,Wife,Male,>50K
776-84-2751,0,Assoc-acdm,Married-AF-spouse,Husband,Male,<=50K
485-07-3709,20,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
255-00-6142,20,Bachelors,Widowed,Other-relative,Female,<=50K
126-90-4176,92,10th,Widowed,Unmarried,Male,<=50K
555-52-8254,5,Assoc-acdm,Widowed,Husband,Female,>50K
821-43-7345,15,Some-college,Divorced,Husband,Female,>50K
242-78-2555,67,HS-grad,Married-civ-spouse,Wife,Female,>50K
409-21-3758,33,Prof-school,Married-civ-spouse,Other-relative,Male,>50K
905-52-8254,96,5th-6th,Married-spouse-absent,Husband,Male,<=50K
203-47-0515,58,Preschool,Married-civ-spouse,Not-in-family,Male,<=50K
314-74-2014,40,11th,Never-married,Own-child,Male,>50K
401-90-4176,89,1st-4th,Married-AF-spouse,Husband,Female,>50K
050-76-7813,16,12th,Married-spouse-absent,Unmarried,Male,<=50K
709-98-1571,16,5th-6th,Married-spouse-absent,Husband,Male,<=50K
677-94-8402,50,7th-8th,Separated,Wife,Female,<=50K
768-94-9630,67,12th,Separated,Own-child,Male,<=50K
786-45-5773,37,1st-4th,Never-married,Wife,Female,>50K
185-04-2997,16,Assoc-voc,Divorced,Other-relative,Male,>50K
527-76-4127,4,11th,Married-spouse-absent,Own-child,Male,>50K
994-13-3905,93,1st-4th,Married-spouse-absent,Own-child,Male,<=50K
230-40-5405,27,Masters,Divorced,Other-relative,Male,<=50K
909-12-1620,38,12th,Married-spouse-absent,Husband,Female,>50K
399-72-3586,95,9th,Widowed,Wife,Female,<=50K
212-10-0736,21,1st-4th,Married-spouse-absent,Wife,Female,<=50K
870-88-4520,60,10th,Separated,Unmarried,Male,<=50K
014-58-8452,33,Some-college,Divorced,Other-relative,Female,>50K
026-25-9213,6,Prof-school,Widowed,Unmarried,Female,>50K
272-57-3709,60,Assoc-voc,Married-AF-spouse,Own-child,Male,<=50K
842-96-6829,36,9th,Divorced,Own-child,Male,>50K
121-43-7346,68,1st-4th,Married-civ-spouse,Unmarried,Female,>50K
473-98-6486,34,Masters,Separated,Own-child,Female,<=50K
707-12-5306,58,Preschool,Separated,Own-child,Female,<=50K
683-35-3807,52,1st-4th,Widowed,Not-in-family,Male,>50K
685-28-8697,19,Doctorate,Married-spouse-absent,Unmarried,Female,<=50K
466-15-4790,28,Masters,Divorced,Husband,Male,<=50K
094-16-4619,28,7th-8th,Separated,Not-in-family,Male,>50K
804-79-1153,55,Bachelors,Widowed,Husband,Female,>50K
698-98-6485,14,Doctorate,Divorced,Other-relative,Female,<=50K
051-16-7076,87,1st-4th,Separated,Wife,Male,>50K
310-84-1523,56,11th,Divorced,Own-child,Male,>50K
932-24-8156,38,Bachelors,Separated,Own-child,Female,<=50K
133-96-8058,44,Bachelors,Widowed,Wife,Male,<=50K
103-99-2628,83,5th-6th,Widowed,Not-in-family,Female,<=50K
333-87-5921,49,Preschool,Separated,Own-child,Male,<=50K
168-64-2505,74,1st-4th,Separated,Unmarried,Female,<=50K
028-83-9066,90,Assoc-voc,Married-civ-spouse,Wife,Female,<=50K
637-03-9311,47,12th,Married-AF-spouse,Unmarried,Male,>50K
439-46-5601,72,Prof-school,Married-AF-spouse,Wife,Male,<=50K
713-60-5650,77,12th,Married-civ-spouse,Husband,Female,>50K
879-63-7591,54,9th,Separated,Other-relative,Female,>50K
454-11-5478,28,Prof-school,Married-civ-spouse,Husband,Male,>50K
036-11-7936,36,Doctorate,Married-civ-spouse,Unmarried,Female,<=50K
396-13-0220,20,11th,Married-spouse-absent,Own-child,Male,>50K
629-91-4004,50,Prof-school,Married-AF-spouse,Husband,Female,<=50K
881-05-0367,33,12th,Married-spouse-absent,Unmarried,Female,<=50K
209-58-2309,12,1st-4th,Never-married,Husband,Female,>50K
073-03-4397,59,1st-4th,Widowed,Wife,Female,>50K
501-75-0613,85,Doctorate,Married-civ-spouse,Unmarried,Female,>50K
932-15-6018,80,Assoc-acdm,Divorced,Other-relative,Female,<=50K
199-41-6461,21,Prof-school,Never-married,Other-relative,Female,>50K
729-02-3340,61,12th,Divorced,Other-relative,Male,<=50K
748-77-1498,64,Assoc-voc,Married-AF-spouse,Other-relative,Male,<=50K
100-42-9975,70,Assoc-acdm,Never-married,Unmarried,Male,<=50K
647-97-2972,33,Assoc-voc,Divorced,Husband,Male,<=50K
003-34-7665,71,HS-grad,Never-married,Unmarried,Male,>50K
397-26-6584,50,Assoc-acdm,Widowed,Not-in-family,Male,>50K
135-78-0098,21,11th,Divorced,Own-child,Male,<=50K
679-29-9753,21,Assoc-acdm,Married-spouse-absent,Husband,Female,>50K
053-10-1965,86,10th,Married-AF-spouse,Not-in-family,Male,<=50K
518-67-3218,25,Prof-school,Never-married,Own-child,Male,>50K
274-81-5724,37,Masters,Separated,Husband,Female,<=50K
159-15-2333,99,11th,Divorced,Unmarried,Female,>50K
191-86-1179,44,12th,Married-AF-spouse,Husband,Male,>50K
546-34-5208,49,Prof-school,Separated,Wife,Male,<=50K
972-45-0858,4,9th,Widowed,Unmarried,Female,<=50K
072-57-3710,20,9th,Married-spouse-absent,Husband,Female,>50K
115-26-4127,32,1st-4th,Married-spouse-absent,Wife,Female,>50K
156-32-6781,20,10th,Married-AF-spouse,Unmarried,Male,>50K
647-94-2259,19,5th-6th,Never-married,Wife,Female,>50K
420-02-4569,74,Some-college,Married-civ-spouse,Unmarried,Male,>50K
789-21-9900,2,12th,Married-civ-spouse,Other-relative,Female,>50K
171-19-1646,27,Assoc-voc,Married-AF-spouse,Unmarried,Male,<=50K
059-64-3734,61,11th,Married-spouse-absent,Unmarried,Female,>50K
353-77-7640,41,7th-8th,Married-spouse-absent,Wife,Female,>50K
150-24-5700,30,11th,Married-spouse-absent,Own-child,Female,>50K
192-38-3292,93,Masters,Divorced,Other-relative,Female,>50K
997-51-2284,31,5th-6th,Married-civ-spouse,Own-child,Male,>50K
219-10-3193,83,7th-8th,Married-spouse-absent,Not-in-family,Male,<=50K
647-57-3709,46,11th,Married-spouse-absent,Own-child,Female,>50K
705-25-1842,56,Assoc-acdm,Married-civ-spouse,Wife,Male,<=50K
853-90-0490,25,HS-grad,Never-married,Wife,Female,>50K
485-81-0810,100,9th,Widowed,Other-relative,Female,>50K
542-44-4716,64,7th-8th,Separated,Not-in-family,Male,>50K
172-66-5847,32,Some-college,Divorced,Other-relative,Male,>50K
270-54-6682,48,HS-grad,Married-spouse-absent,Other-relative,Female,>50K
252-27-2727,80,Bachelors,Separated,Own-child,Female,>50K
012-65-3562,5,Bachelors,Divorced,Unmarried,Female,>50K
498-46-4372,90,10th,Married-civ-spouse,Not-in-family,Male,>50K
615-54-0539,73,1st-4th,Separated,Own-child,Male,>50K
308-56-8795,93,12th,Divorced,Not-in-family,Female,<=50K
377-54-9139,17,1st-4th,Married-AF-spouse,Wife,Male,<=50K
530-31-3267,42,10th,Married-spouse-absent,Own-child,Female,>50K
169-31-8181,94,7th-8th,Widowed,Wife,Female,>50K
876-68-9188,89,Doctorate,Married-AF-spouse,Wife,Male,<=50K
063-32-9238,89,12th,Never-married,Not-in-family,Female,>50K
078-10-1965,93,7th-8th,Never-married,Husband,Female,>50K
848-98-6485,5,Preschool,Married-spouse-absent,Own-child,Female,>50K
340-75-5527,71,HS-grad,Divorced,Not-in-family,Female,>50K
370-23-9557,94,Assoc-voc,Separated,Not-in-family,Female,>50K
309-95-0859,25,11th,Widowed,Own-child,Male,>50K
547-11-3021,1,Preschool,Married-spouse-absent,Husband,Female,>50K
512-07-0024,45,Prof-school,Divorced,Husband,Male,<=50K
041-46-1916,30,Bachelors,Married-AF-spouse,Not-in-family,Male,>50K
211-27-1498,72,Some-college,Married-AF-spouse,Other-relative,Male,<=50K
057-12-5307,10,Bachelors,Widowed,Unmarried,Male,>50K
623-64-8648,6,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
804-45-3316,57,Assoc-acdm,Married-AF-spouse,Husband,Female,>50K
035-81-0810,56,7th-8th,Married-civ-spouse,Husband,Male,<=50K
581-26-5355,18,HS-grad,Divorced,Not-in-family,Male,<=50K
482-52-4569,9,11th,Divorced,Not-in-family,Female,>50K
929-26-9040,71,10th,Married-civ-spouse,Unmarried,Male,<=50K
826-07-4937,18,Some-college,Divorced,Other-relative,Female,<=50K
180-65-1105,99,10th,Married-AF-spouse,Wife,Male,>50K
719-41-0318,83,Some-college,Married-spouse-absent,Own-child,Male,<=50K
452-54-9139,78,Preschool,Married-AF-spouse,Wife,Male,>50K
257-86-2407,70,Preschool,Divorced,Own-child,Female,<=50K
648-49-5085,95,1st-4th,Never-married,Wife,Female,>50K
626-47-4200,6,12th,Married-spouse-absent,Other-relative,Male,>50K
299-41-6461,56,1st-4th,Separated,Husband,Male,<=50K
508-56-8795,75,Some-college,Separated,Wife,Female,<=50K
377-64-1277,15,10th,Never-married,Husband,Female,>50K
739-00-4913,5,HS-grad,Widowed,Other-relative,Female,>50K
837-83-7837,95,HS-grad,Married-spouse-absent,Husband,Female,<=50K
854-11-5478,36,11th,Never-married,Unmarried,Female,>50K
478-90-0490,55,9th,Married-civ-spouse,Other-relative,Female,>50K
605-43-6117,54,11th,Never-married,Other-relative,Male,>50K
729-20-7615,28,Masters,Widowed,Not-in-family,Female,<=50K
179-42-2604,66,Doctorate,Widowed,Not-in-family,Male,>50K
379-05-4053,94,Some-college,Divorced,Wife,Female,<=50K
985-01-2284,2,10th,Separated,Husband,Male,>50K
851-22-8500,9,Assoc-voc,Never-married,Wife,Female,>50K
297-88-0835,32,Prof-school,Never-married,Other-relative,Female,>50K
158-93-7346,43,11th,Married-AF-spouse,Not-in-family,Male,<=50K
879-76-0441,85,7th-8th,Married-spouse-absent,Own-child,Male,>50K
103-96-1916,20,Prof-school,Divorced,Not-in-family,Male,<=50K
982-77-0269,92,Preschool,Married-AF-spouse,Other-relative,Female,<=50K
785-41-1547,30,HS-grad,Divorced,Husband,Male,<=50K
935-41-1546,91,Some-college,Married-civ-spouse,Wife,Male,<=50K
817-22-9728,47,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
195-66-9532,2,1st-4th,Married-spouse-absent,Husband,Male,<=50K
533-26-1670,83,5th-6th,Divorced,Own-child,Male,<=50K
069-56-3881,67,Assoc-acdm,Never-married,Own-child,Male,>50K
985-19-6559,9,12th,Married-spouse-absent,Wife,Female,<=50K
575-76-7812,4,10th,Divorced,Own-child,Male,>50K
943-21-2529,37,Doctorate,Never-married,Not-in-family,Female,<=50K
584-06-0195,18,Preschool,Divorced,Husband,Male,>50K
995-11-6706,2,10th,Divorced,Unmarried,Male,<=50K
496-99-0171,1,Prof-school,Married-AF-spouse,Other-relative,Female,>50K
210-71-8673,54,Assoc-acdm,Married-civ-spouse,Other-relative,Female,>50K
810-41-1547,70,Bachelors,Married-AF-spouse,Wife,Female,>50K
239-83-4152,19,1st-4th,Widowed,Not-in-family,Male,>50K
758-87-5920,83,10th,Married-AF-spouse,Own-child,Female,>50K
950-36-8549,92,11th,Married-AF-spouse,Wife,Female,>50K
578-22-4815,50,Prof-school,Married-spouse-absent,Own-child,Male,>50K
160-16-5847,23,9th,Married-civ-spouse,Wife,Male,>50K
027-79-4840,81,5th-6th,Never-married,Not-in-family,Male,>50K
722-14-3733,31,12th,Divorced,Husband,Male,<=50K
690-75-5527,17,5th-6th,Separated,Unmarried,Female,<=50K
951-44-3487,43,Bachelors,Divorced,Own-child,Male,<=50K
573-52-5797,2,7th-8th,Married-AF-spouse,Other-relative,Female,>50K
921-25-3070,42,Assoc-acdm,Married-AF-spouse,Other-relative,Male,>50K
985-62-6534,91,Doctorate,Never-married,Other-relative,Male,<=50K
006-44-9631,38,Assoc-acdm,Separated,Wife,Female,<=50K
322-60-4422,88,Prof-school,Divorced,Husband,Female,>50K
162-89-9262,5,1st-4th,Married-civ-spouse,Wife,Female,>50K
358-41-5233,26,Assoc-acdm,Divorced,Unmarried,Male,<=50K
959-09-0908,61,Assoc-acdm,Widowed,Other-relative,Female,<=50K
371-74-4471,21,Assoc-acdm,Married-civ-spouse,Own-child,Male,>50K
359-67-4446,75,1st-4th,Separated,Not-in-family,Male,>50K
841-89-1891,78,10th,Never-married,Unmarried,Male,>50K
558-59-9508,90,Masters,Married-spouse-absent,Own-child,Male,>50K
423-03-4397,45,Prof-school,Married-spouse-absent,Not-in-family,Male,>50K
922-05-1596,2,Preschool,Married-AF-spouse,Other-relative,Female,>50K
676-32-0638,35,11th,Divorced,Wife,Female,>50K
687-99-1399,13,Some-college,Widowed,Husband,Female,<=50K
060-50-3685,43,12th,Married-spouse-absent,Not-in-family,Male,>50K
676-62-7763,8,Assoc-voc,Married-AF-spouse,Not-in-family,Male,<=50K
474-41-6461,87,10th,Separated,Wife,Female,>50K
139-68-0589,97,Prof-school,Married-civ-spouse,Wife,Female,<=50K
610-93-3660,99,9th,Married-civ-spouse,Wife,Male,<=50K
991-76-9040,8,Assoc-voc,Divorced,Wife,Male,>50K
093-94-9631,27,9th,Married-AF-spouse,Husband,Female,>50K
660-16-5847,20,HS-grad,Separated,Own-child,Male,>50K
752-24-2013,9,12th,Married-civ-spouse,Not-in-family,Male,>50K
726-53-5625,93,Masters,Married-spouse-absent,Husband,Female,<=50K
151-96-5601,61,10th,Never-married,Husband,Male,>50K
581-94-1031,32,10th,Separated,Wife,Male,<=50K
740-78-6240,85,Preschool,Never-married,Not-in-family,Male,<=50K
408-75-3070,6,Preschool,Divorced,Other-relative,Male,>50K
842-26-0441,48,11th,Married-spouse-absent,Husband,Female,<=50K
823-52-5797,69,Masters,Never-married,Not-in-family,Male,<=50K
849-10-9335,67,Doctorate,Never-married,Other-relative,Female,>50K
988-66-7075,90,5th-6th,Widowed,Husband,Female,<=50K
261-70-1473,9,7th-8th,Married-civ-spouse,Not-in-family,Female,>50K
852-14-9876,90,5th-6th,Married-civ-spouse,Own-child,Male,<=50K
379-11-5478,74,5th-6th,Widowed,Wife,Female,<=50K
711-05-6510,54,Some-college,Married-spouse-absent,Other-relative,Male,>50K
296-46-8058,70,11th,Married-civ-spouse,Husband,Female,<=50K
859-79-7296,7,Doctorate,Married-AF-spouse,Own-child,Male,>50K
982-09-4593,52,Bachelors,Married-civ-spouse,Other-relative,Male,>50K
217-87-4692,48,11th,Married-spouse-absent,Unmarried,Female,>50K
944-71-7443,15,Masters,Married-AF-spouse,Other-relative,Female,>50K
914-64-9876,22,12th,Separated,Own-child,Male,<=50K
060-19-6560,28,Some-college,Separated,Wife,Female,<=50K
077-42-6289,49,Assoc-acdm,Never-married,Own-child,Male,<=50K
073-40-2948,49,Preschool,Married-AF-spouse,Other-relative,Male,>50K
424-14-0048,99,Doctorate,Widowed,Other-relative,Male,>50K
538-91-2775,21,Assoc-voc,Widowed,Not-in-family,Female,>50K
473-43-3660,98,HS-grad,Married-AF-spouse,Unmarried,Female,<=50K
265-23-3414,86,Doctorate,Separated,Own-child,Male,<=50K
653-56-2652,76,1st-4th,Married-civ-spouse,Other-relative,Female,>50K
333-63-0220,17,Bachelors,Widowed,Own-child,Female,>50K
856-51-1055,73,HS-grad,Separated,Wife,Male,>50K
528-53-1940,59,9th,Separated,Husband,Male,>50K
755-77-3955,33,HS-grad,Married-spouse-absent,Husband,Female,>50K
979-29-9753,5,Some-college,Separated,Not-in-family,Female,>50K
503-16-3390,74,Preschool,Married-AF-spouse,Own-child,Female,<=50K
161-94-7174,56,Bachelors,Divorced,Husband,Female,>50K
111-70-1474,14,Assoc-acdm,Separated,Unmarried,Female,>50K
043-18-1818,26,Prof-school,Widowed,Unmarried,Female,<=50K
764-55-7738,22,5th-6th,Widowed,Unmarried,Male,>50K
838-08-3537,15,11th,Never-married,Own-child,Male,<=50K
199-01-7198,72,1st-4th,Divorced,Unmarried,Male,>50K
168-82-6781,63,Some-college,Divorced,Husband,Male,<=50K
533-50-7370,69,10th,Divorced,Husband,Male,>50K
697-88-0834,92,11th,Divorced,Other-relative,Female,>50K
339-00-4913,63,9th,Married-AF-spouse,Wife,Female,>50K
409-55-1596,61,Some-college,Widowed,Wife,Female,<=50K
558-04-6682,24,Doctorate,Separated,Unmarried,Female,>50K
258-32-3095,17,Assoc-voc,Married-AF-spouse,Unmarried,Female,>50K
380-52-8255,24,Prof-school,Married-spouse-absent,Not-in-family,Male,>50K
249-20-1473,96,Assoc-voc,Widowed,Husband,Female,>50K
916-46-1915,32,Masters,Separated,Other-relative,Male,>50K
318-08-9680,9,Prof-school,Married-civ-spouse,Wife,Female,>50K
231-17-3218,12,Assoc-voc,Married-spouse-absent,Other-relative,Male,>50K
508-99-8770,40,5th-6th,Separated,Other-relative,Male,>50K
306-38-8206,65,Assoc-acdm,Married-spouse-absent,Not-in-family,Male,>50K
671-13-0220,80,10th,Married-AF-spouse,Wife,Female,<=50K
946-13-0220,30,10th,Married-spouse-absent,Wife,Male,>50K
266-64-6191,89,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
272-60-4422,0,12th,Widowed,Not-in-family,Male,>50K
417-01-4741,0,10th,Divorced,Husband,Female,>50K
792-87-4692,49,Doctorate,Widowed,Husband,Male,>50K
579-51-4741,42,Prof-school,Separated,Not-in-family,Female,>50K
600-42-9974,81,1st-4th,Divorced,Not-in-family,Female,<=50K
894-37-9605,38,Preschool,Never-married,Own-child,Female,>50K
743-91-8918,90,7th-8th,Widowed,Other-relative,Male,>50K
137-34-6437,54,7th-8th,Married-civ-spouse,Unmarried,Male,<=50K
217-29-1154,10,Some-college,Divorced,Husband,Female,<=50K
559-15-2333,96,Preschool,Married-AF-spouse,Not-in-family,Male,<=50K
846-68-3045,36,Assoc-voc,Separated,Own-child,Male,>50K
932-61-6706,98,Preschool,Divorced,Not-in-family,Male,<=50K
755-22-1129,27,Doctorate,Never-married,Not-in-family,Male,>50K
061-70-1474,81,Assoc-voc,Married-spouse-absent,Wife,Male,>50K
908-53-8082,5,Doctorate,Never-married,Own-child,Male,<=50K
381-78-7468,14,Preschool,Widowed,Own-child,Female,>50K
969-37-9605,6,Preschool,Married-civ-spouse,Husband,Female,<=50K
724-66-2161,44,9th,Married-civ-spouse,Own-child,Female,>50K
949-81-5723,36,Doctorate,Never-married,Unmarried,Female,<=50K
424-23-2186,1,Bachelors,Widowed,Husband,Female,<=50K
966-24-6927,51,Assoc-voc,Never-married,Not-in-family,Male,<=50K
829-20-7615,12,Assoc-acdm,Married-spouse-absent,Wife,Male,<=50K
475-64-4962,96,Some-college,Widowed,Own-child,Female,<=50K
727-70-2701,11,Bachelors,Married-spouse-absent,Own-child,Male,<=50K
258-41-5233,99,Preschool,Divorced,Husband,Female,<=50K
147-26-6584,30,Assoc-voc,Married-AF-spouse,Other-relative,Female,>50K
242-01-4741,69,Prof-school,Married-spouse-absent,Wife,Female,<=50K
561-14-8648,25,7th-8th,Divorced,Unmarried,Female,<=50K
313-78-9925,19,HS-grad,Separated,Other-relative,Male,>50K
094-59-4594,14,Assoc-acdm,Never-married,Own-child,Female,<=50K
430-92-7517,91,1st-4th,Married-civ-spouse,Wife,Female,>50K
013-51-3513,24,Prof-school,Married-spouse-absent,Own-child,Female,>50K
399-63-1449,20,Prof-school,Divorced,Unmarried,Male,>50K
331-08-1080,82,Masters,Divorced,Own-child,Male,>50K
331-35-7493,31,Assoc-acdm,Married-spouse-absent,Wife,Male,<=50K
763-08-3537,79,Assoc-acdm,Never-married,Unmarried,Female,>50K
392-38-3291,81,Assoc-acdm,Married-civ-spouse,Not-in-family,Female,<=50K
968-05-8967,62,12th,Married-spouse-absent,Husband,Male,<=50K
494-50-2456,22,10th,Never-married,Other-relative,Male,>50K
885-44-2259,59,Assoc-acdm,Divorced,Wife,Female,<=50K
187-25-4299,31,11th,Widowed,Wife,Male,<=50K
310-31-9410,47,Prof-school,Separated,Wife,Female,>50K
577-91-7689,5,Doctorate,Married-civ-spouse,Not-in-family,Female,<=50K
782-34-0294,96,Masters,Married-civ-spouse,Husband,Male,<=50K
758-38-4520,41,5th-6th,Separated,Other-relative,Female,<=50K
923-80-2210,78,Preschool,Married-civ-spouse,Wife,Male,>50K
034-95-0859,50,10th,Separated,Not-in-family,Female,<=50K
222-08-2309,20,5th-6th,Married-civ-spouse,Unmarried,Female,>50K
972-60-4421,71,Assoc-acdm,Divorced,Husband,Female,<=50K
923-37-2234,52,7th-8th,Married-AF-spouse,Own-child,Female,>50K
879-91-4004,91,Assoc-voc,Married-civ-spouse,Not-in-family,Male,<=50K
112-53-0712,51,1st-4th,Separated,Own-child,Female,<=50K
555-95-8230,95,10th,Separated,Wife,Female,<=50K
659-24-4471,45,7th-8th,Married-civ-spouse,Unmarried,Male,>50K
542-93-6117,80,Doctorate,Divorced,Not-in-family,Male,>50K
123-31-0810,18,Assoc-voc,Married-civ-spouse,Own-child,Female,>50K
896-06-8795,27,Masters,Married-spouse-absent,Wife,Female,>50K
757-58-5994,33,Bachelors,Widowed,Not-in-family,Female,<=50K
838-54-4225,91,Masters,Married-spouse-absent,Other-relative,Female,>50K
398-09-5822,53,Masters,Married-civ-spouse,Husband,Male,>50K
