ssn,age,education,marital-status,relationship,sex,income
321-56-7399,48,Bachelors,,Husband,Male,
608-62-4532,62,HS-grad,Divorced,Unmarried,,
636-94-5277,48,HS-grad,Married-civ-spouse,Husband,Male,<=50K
378-80-1148,52,,Married-civ-spouse,Husband,Male,
676-38-4337,,Bachelors,,,,
301-40-3675,58,,Married-civ-spouse,,,
146-60-8728,40,,Never-married,Not-in-family,,<=50K
134-46-7420,29,Some-college,,Wife,,
202-11-9542,45,7th-8th,Married-civ-spouse,Husband,Male,
703-06-2910,19,Some-college,Never-married,,,<=50K
705-21-6579,37,11th,Never-married,Not-in-family,,<=50K
502-52-9422,23,11th,Married-civ-spouse,,,
221-44-8720,31,HS-grad,Divorced,Not-in-family,,<=50K
933-45-1632,64,,Married-civ-spouse,,Male,<=50K
741-99-0474,28,Some-college,Never-married,Own-child,,<=50K
289-18-1604,32,HS-grad,Never-married,Own-child,Male,
613-20-1078,49,Some-college,,Not-in-family,,
512-11-3248,35,,Divorced,Not-in-family,Female,
388-49-2658,19,Some-college,,Own-child,Female,
943-73-5401,45,Doctorate,Married-civ-spouse,Husband,,>50K
562-69-7544,39,12th,,Husband,Male,>50K
436-00-7976,55,Some-college,,Not-in-family,Female,<=50K
949-71-1832,46,Bachelors,Divorced,,,>50K
523-44-6930,19,Some-college,,,Female,
151-13-1433,29,HS-grad,,Wife,Female,<=50K
289-10-0842,,HS-grad,Married-civ-spouse,Own-child,,<=50K
347-54-6029,37,Bachelors,Never-married,Not-in-family,,<=50K
948-41-9630,30,HS-grad,Never-married,,Male,<=50K
849-45-8548,28,HS-grad,Married-civ-spouse,Husband,,<=50K
183-38-2623,36,Some-college,Separated,Unmarried,Female,<=50K
939-05-1171,32,,Never-married,Unmarried,Female,<=50K
938-78-1962,34,,,Not-in-family,Male,
745-22-0977,34,HS-grad,Never-married,Not-in-family,,<=50K
996-50-0287,20,Some-college,Never-married,Own-child,Female,<=50K
147-90-0930,,,Never-married,Own-child,Male,
530-93-0929,36,,Married-civ-spouse,,Female,
740-99-4402,35,Some-college,,,Male,
265-97-5823,37,HS-grad,Divorced,Not-in-family,,
855-30-0375,32,HS-grad,Married-civ-spouse,Husband,Male,<=50K
649-35-5794,32,Masters,Never-married,Not-in-family,Female,<=50K
180-58-2854,52,HS-grad,Divorced,Not-in-family,,<=50K
557-01-7243,50,Some-college,Married-civ-spouse,Husband,,>50K
399-39-5606,23,,,,Female,<=50K
644-99-4614,25,HS-grad,Married-civ-spouse,Husband,,
442-11-9011,21,Preschool,,Not-in-family,Male,<=50K
837-47-8765,31,,Divorced,Not-in-family,Female,<=50K
133-74-0557,31,,Married-civ-spouse,Wife,,
187-85-1486,41,Assoc-voc,Separated,,Male,
678-59-1848,47,Some-college,,,Male,<=50K
843-50-9038,20,Some-college,,,,
333-41-2578,20,Some-college,Never-married,,,
568-51-2450,29,,Divorced,Not-in-family,Female,
855-05-8087,51,,,Not-in-family,Female,<=50K
326-46-6996,30,Bachelors,Married-civ-spouse,Wife,Female,
659-82-8008,23,Some-college,Never-married,Not-in-family,,<=50K
454-55-6449,48,Bachelors,Married-civ-spouse,Husband,,>50K
384-37-3766,39,HS-grad,Separated,Not-in-family,,
565-20-1184,62,Bachelors,,,Male,
543-09-9158,22,Bachelors,Never-married,,,<=50K
730-49-5266,46,Bachelors,Married-civ-spouse,Husband,,>50K
686-04-8926,51,,Married-civ-spouse,Husband,Male,
565-52-4235,20,HS-grad,Never-married,Not-in-family,Female,
261-39-9276,40,Assoc-acdm,,Husband,Male,>50K
918-24-1346,31,Bachelors,Never-married,Not-in-family,,
324-09-7960,30,Some-college,Never-married,Own-child,Male,<=50K
226-05-2187,52,,Married-civ-spouse,Wife,,
632-36-8731,20,HS-grad,Never-married,Other-relative,Female,<=50K
730-27-9900,37,,,Husband,Male,
453-26-4248,65,Bachelors,,Not-in-family,,
186-15-5472,40,Bachelors,,Not-in-family,,
984-87-0475,,Bachelors,Married-civ-spouse,Husband,Male,
373-36-3134,27,HS-grad,Never-married,,,<=50K
303-61-1185,62,Bachelors,,Husband,Male,
361-57-1797,53,,Divorced,,Female,<=50K
702-30-9126,38,Bachelors,Married-civ-spouse,Husband,Male,>50K
165-48-0251,49,Assoc-voc,Married-civ-spouse,Husband,,<=50K
357-34-5222,21,HS-grad,Never-married,,Male,
448-41-8493,18,Some-college,,Own-child,,<=50K
974-45-2102,25,Bachelors,Never-married,Other-relative,,
266-37-9636,36,11th,Married-civ-spouse,Husband,Male,<=50K
935-79-3747,52,HS-grad,,,,
928-14-8222,19,Some-college,Never-married,,Male,<=50K
770-90-3478,23,Bachelors,Never-married,Not-in-family,,<=50K
207-50-3714,63,,Married-civ-spouse,Husband,,
202-25-4146,,Assoc-voc,Married-civ-spouse,Husband,Male,
340-41-2001,62,Bachelors,Divorced,Not-in-family,Male,>50K
819-76-4839,,,Married-civ-spouse,,,
862-56-9007,76,Some-college,Widowed,Not-in-family,Female,<=50K
265-00-6672,,HS-grad,Married-civ-spouse,Husband,Male,
961-50-3168,45,HS-grad,Married-civ-spouse,,,>50K
519-67-8010,44,Some-college,,Own-child,Male,>50K
874-68-3394,51,7th-8th,Married-civ-spouse,Husband,Male,
955-12-2924,42,,,Own-child,Male,
821-46-0853,43,Masters,Married-civ-spouse,Husband,Male,
209-14-5887,53,11th,Married-civ-spouse,Husband,Male,<=50K
779-38-3549,29,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
441-09-6019,41,,Married-civ-spouse,Husband,Male,
928-52-5115,44,HS-grad,,Unmarried,Male,<=50K
692-50-9933,35,10th,Widowed,Not-in-family,Female,
589-59-1484,,,Married-civ-spouse,Husband,,<=50K
997-03-8704,35,Some-college,Married-civ-spouse,Husband,Male,<=50K
597-34-4692,60,Assoc-voc,Widowed,Not-in-family,,
254-39-9853,49,,,Not-in-family,,>50K
300-73-0653,33,Bachelors,Married-civ-spouse,Husband,,<=50K
511-52-0989,35,Bachelors,Married-civ-spouse,Husband,Male,>50K
181-22-8955,31,Some-college,Married-civ-spouse,Husband,,<=50K
130-75-2342,54,,Married-civ-spouse,Husband,Male,
203-97-7082,57,Doctorate,Married-civ-spouse,Husband,Male,<=50K
377-05-1292,,9th,,Own-child,Male,<=50K
139-23-2413,45,,Never-married,Not-in-family,Male,
540-05-7101,41,Some-college,Married-civ-spouse,Husband,Male,
912-50-7203,25,,Never-married,Own-child,,
825-25-6695,51,Some-college,Married-civ-spouse,,Male,
610-32-0546,42,5th-6th,,,,
541-91-4640,28,Assoc-voc,Never-married,Not-in-family,Male,<=50K
159-15-3849,47,10th,Married-civ-spouse,Wife,Female,
708-87-7816,,Bachelors,Divorced,Not-in-family,Male,
396-05-7419,31,,Never-married,,Female,
331-20-5067,46,11th,Married-civ-spouse,,Male,>50K
695-12-1256,25,HS-grad,Never-married,,Female,<=50K
619-55-4401,,,,Husband,Male,
496-12-2257,26,Bachelors,Married-civ-spouse,,Male,
829-67-1716,30,HS-grad,Married-civ-spouse,Husband,,<=50K
566-38-5702,48,HS-grad,Married-civ-spouse,Husband,Male,<=50K
243-81-9955,22,Some-college,Never-married,,Male,
944-75-8393,32,Some-college,Married-civ-spouse,Husband,,<=50K
905-58-8542,33,Doctorate,,Not-in-family,Male,>50K
976-47-1167,31,HS-grad,,Husband,Male,
712-53-9053,43,,Married-civ-spouse,Wife,,
132-66-3723,26,Assoc-voc,Never-married,Not-in-family,,<=50K
931-32-4884,34,HS-grad,Married-civ-spouse,,Male,<=50K
430-19-3070,50,,,Wife,,>50K
278-92-4756,30,,,Unmarried,,
218-32-5900,,11th,Never-married,,,<=50K
687-69-1099,35,Masters,Never-married,Own-child,,<=50K
484-30-3999,,Some-college,Married-civ-spouse,Husband,,<=50K
366-74-0603,27,Assoc-acdm,Married-civ-spouse,Husband,,
957-70-7327,32,Bachelors,Married-civ-spouse,,,<=50K
775-15-6974,34,,Never-married,Own-child,,>50K
852-36-6001,32,HS-grad,,Not-in-family,,<=50K
184-00-1803,47,,Divorced,Unmarried,,<=50K
939-40-1142,40,Some-college,Never-married,,Female,<=50K
611-74-7352,26,,Never-married,Not-in-family,,<=50K
991-51-9928,30,,,Not-in-family,Female,
678-99-5661,54,HS-grad,Divorced,Not-in-family,Male,<=50K
752-03-1955,53,,Married-civ-spouse,Husband,Male,
658-37-4282,38,Bachelors,Married-civ-spouse,Husband,Male,
751-35-8933,43,,Separated,Not-in-family,Male,
797-33-9762,25,,Never-married,,,<=50K
403-51-4498,,HS-grad,Married-civ-spouse,,,
588-62-2333,57,,,,Male,>50K
443-46-5054,47,HS-grad,Married-civ-spouse,Husband,Male,<=50K
903-00-4139,45,,Divorced,,Female,
845-87-8074,,Bachelors,Never-married,Not-in-family,,<=50K
706-42-8017,32,10th,Divorced,,,
945-99-6753,25,Some-college,,Not-in-family,,<=50K
572-38-9054,,,,,Female,<=50K
612-82-4186,28,Bachelors,,,Female,>50K
912-72-2570,,HS-grad,,Husband,,
477-16-9971,27,Bachelors,Never-married,Not-in-family,,
733-64-5007,28,,Never-married,Not-in-family,Female,
266-99-8815,74,,Married-civ-spouse,Husband,Male,<=50K
816-10-3602,44,,Married-civ-spouse,Husband,Male,<=50K
803-02-0064,27,,Never-married,Own-child,Male,<=50K
752-43-5768,61,Bachelors,Married-civ-spouse,Husband,Male,
315-07-9472,25,,,Not-in-family,Male,
370-59-0286,28,,,Own-child,Female,<=50K
603-56-3410,20,Some-college,Never-married,Own-child,Male,
829-05-2536,33,,Never-married,Own-child,Male,
147-30-8671,38,HS-grad,Divorced,Not-in-family,,
720-56-1469,31,HS-grad,Never-married,Unmarried,Female,<=50K
535-64-2080,40,,Never-married,Not-in-family,,>50K
497-30-6775,43,,Married-civ-spouse,Husband,Male,
361-59-8718,38,Masters,,Husband,,
792-95-1662,19,Some-college,,Own-child,,<=50K
774-78-0082,56,Assoc-acdm,Married-civ-spouse,,,<=50K
351-93-4130,38,Masters,Divorced,Not-in-family,Male,
253-37-6860,30,,Married-civ-spouse,Wife,Female,<=50K
216-11-8390,22,,Married-civ-spouse,Wife,Female,
778-54-9002,18,HS-grad,Never-married,Own-child,Male,<=50K
961-74-5456,68,Some-college,Widowed,Not-in-family,,<=50K
863-88-8129,35,Assoc-voc,Divorced,Not-in-family,,<=50K
643-02-9391,42,,Married-civ-spouse,Other-relative,Female,<=50K
874-92-5682,32,,Divorced,,,<=50K
781-88-7189,43,,Married-civ-spouse,Wife,Female,>50K
414-90-2022,30,10th,Never-married,Unmarried,Female,
604-90-9453,62,Some-college,,Husband,Male,
347-89-6000,38,Assoc-voc,,Husband,,
427-33-9459,27,HS-grad,Never-married,Own-child,,
292-68-1316,28,,Never-married,Not-in-family,Female,>50K
993-61-9755,26,,Never-married,Not-in-family,,<=50K
258-59-9507,,Some-college,Never-married,Own-child,,<=50K
463-97-8750,19,HS-grad,Never-married,,Male,<=50K
981-93-6101,20,Some-college,Never-married,Own-child,,
574-73-1169,25,Bachelors,,Not-in-family,Male,
411-07-9259,,,Never-married,Own-child,,<=50K
514-45-5363,36,Assoc-voc,,Not-in-family,Male,>50K
132-39-4514,23,,,Not-in-family,Male,<=50K
468-95-9109,24,,Married-civ-spouse,,,<=50K
346-68-4562,,HS-grad,Never-married,,,
868-03-3942,24,,Never-married,Own-child,Female,<=50K
418-56-3259,25,HS-grad,,Not-in-family,,
521-85-8599,24,HS-grad,Never-married,Not-in-family,Male,<=50K
175-49-4811,30,HS-grad,Married-civ-spouse,Husband,,<=50K
610-69-7438,26,,Never-married,Own-child,,<=50K
211-91-8735,62,Masters,,,,<=50K
416-22-1144,36,Some-college,,Wife,Female,
857-21-1756,45,,Married-civ-spouse,Husband,Male,
722-68-8217,31,Assoc-acdm,Divorced,,Female,
669-62-7201,34,HS-grad,Never-married,Not-in-family,Male,
231-97-4776,65,,Married-civ-spouse,Husband,Male,
261-13-0068,42,Assoc-voc,,Unmarried,Female,
308-05-3127,27,,Never-married,Not-in-family,,<=50K
645-80-2240,40,,Married-civ-spouse,,,<=50K
779-24-8944,53,Some-college,Married-civ-spouse,Husband,,
468-77-0663,54,,,Husband,Male,
957-76-1169,30,Bachelors,Never-married,Other-relative,Male,<=50K
183-49-0307,59,HS-grad,Married-civ-spouse,Husband,Male,>50K
677-81-1143,42,HS-grad,Divorced,,,<=50K
154-73-8828,23,HS-grad,,,Female,
770-31-1219,28,Bachelors,Married-civ-spouse,Wife,Female,<=50K
172-96-4251,20,HS-grad,Never-married,Own-child,,
738-32-9237,22,,,Not-in-family,Female,
457-76-0031,73,,Married-civ-spouse,Husband,Male,<=50K
131-47-9205,47,,Married-civ-spouse,Husband,Male,>50K
248-77-3393,44,Some-college,Married-civ-spouse,Husband,Male,<=50K
195-65-8536,40,12th,Divorced,Not-in-family,,
937-35-5157,37,Assoc-voc,Married-civ-spouse,,Female,>50K
219-37-5814,39,,Divorced,,Male,
383-00-0802,,,Married-civ-spouse,,Male,
153-98-5044,44,Some-college,,,Male,<=50K
536-79-9677,,9th,,Wife,Female,
960-26-4809,50,HS-grad,Married-civ-spouse,Husband,Male,
531-60-3951,,Bachelors,Married-civ-spouse,,Male,>50K
395-76-1290,41,,,Unmarried,Female,<=50K
779-14-1261,55,Bachelors,Married-civ-spouse,Husband,Male,>50K
939-45-4984,53,1st-4th,Married-civ-spouse,,Male,<=50K
864-45-3467,53,Masters,Divorced,Unmarried,,<=50K
548-07-9517,31,,Married-civ-spouse,Husband,Male,>50K
705-37-8104,,HS-grad,Never-married,Not-in-family,Male,
501-72-1796,,HS-grad,Separated,Not-in-family,Male,<=50K
214-96-0793,,,Widowed,,,
582-94-2031,53,,Never-married,,Female,>50K
501-18-3379,,Some-college,Married-civ-spouse,,,
615-46-2431,60,,Divorced,Not-in-family,Female,>50K
468-79-7584,59,9th,Separated,Unmarried,Female,
608-83-9899,37,Bachelors,,Not-in-family,,>50K
468-17-8404,47,,Married-civ-spouse,Husband,Male,
699-10-5543,49,9th,Married-civ-spouse,Husband,,
385-15-4471,73,Some-college,Never-married,,Female,
556-90-9560,58,,,Unmarried,,<=50K
566-00-8810,,,,Own-child,,
480-18-5108,35,,Never-married,Own-child,Male,<=50K
895-57-3982,24,Some-college,,,,<=50K
173-34-1143,62,HS-grad,Widowed,Not-in-family,,<=50K
435-81-9530,58,,Married-civ-spouse,Wife,Female,
399-82-6340,51,Some-college,Married-civ-spouse,Husband,Male,
400-31-0915,21,HS-grad,Never-married,Own-child,,
363-26-7812,30,Bachelors,Married-civ-spouse,,,
658-88-5778,27,Assoc-voc,Never-married,Not-in-family,,
547-29-8812,25,,Married-civ-spouse,Husband,Male,>50K
551-76-7675,31,,Never-married,Not-in-family,Male,
507-24-0572,31,HS-grad,Never-married,Unmarried,Female,
877-83-3135,44,,,Husband,,>50K
773-99-9377,52,Doctorate,Married-civ-spouse,Husband,,
458-51-3815,30,,Married-civ-spouse,Husband,,
980-45-5454,29,HS-grad,Never-married,Own-child,Male,
828-24-4910,36,11th,Divorced,Not-in-family,,<=50K
253-86-1436,54,Bachelors,,,Male,<=50K
652-39-7851,,,Separated,Not-in-family,Male,>50K
909-22-2858,55,Some-college,Never-married,Not-in-family,,
442-30-7457,70,,Never-married,Not-in-family,Male,<=50K
643-51-3967,22,Assoc-acdm,Never-married,,,<=50K
674-33-8352,42,HS-grad,Divorced,Not-in-family,,
397-88-8038,36,,Married-civ-spouse,,Female,
276-52-8800,32,Bachelors,Married-civ-spouse,,Male,>50K
568-21-6321,44,7th-8th,Married-civ-spouse,Husband,Male,
313-46-4220,,HS-grad,Never-married,Unmarried,Male,
993-21-5942,25,,Married-spouse-absent,Not-in-family,Male,
333-06-2606,31,,Married-civ-spouse,,,
737-36-0086,33,HS-grad,,Own-child,Male,
682-36-0768,54,Assoc-acdm,Married-civ-spouse,Husband,Male,
931-02-8755,42,,Never-married,Not-in-family,Male,
451-37-9787,49,HS-grad,Married-civ-spouse,Husband,Male,
300-32-6840,30,HS-grad,,Husband,Male,<=50K
741-93-6632,54,,Divorced,Unmarried,Female,<=50K
569-56-2364,39,,,Unmarried,Male,<=50K
274-85-9707,,Some-college,Never-married,Own-child,Male,
623-10-7955,21,HS-grad,,Own-child,Female,
361-06-0301,23,9th,,,Female,
751-60-1221,54,HS-grad,,Unmarried,Female,<=50K
776-69-1463,23,Masters,Never-married,Not-in-family,,
792-52-0928,,HS-grad,Divorced,Unmarried,,<=50K
974-90-9757,23,,Never-married,,Male,
869-27-2301,67,,Widowed,Other-relative,Female,
383-59-3061,19,11th,Married-civ-spouse,Wife,Female,<=50K
152-01-9821,41,,,,Male,>50K
537-58-0382,32,11th,Never-married,Not-in-family,Male,<=50K
848-05-8663,57,HS-grad,Married-civ-spouse,Husband,,<=50K
927-52-9043,18,HS-grad,Never-married,,Female,
251-30-3954,60,,,,,>50K
269-69-0901,21,Some-college,Never-married,Own-child,,<=50K
396-43-4312,53,Some-college,Widowed,Other-relative,Female,<=50K
162-84-2007,38,Bachelors,,,Male,
788-69-8166,21,,Never-married,Not-in-family,Male,
328-56-6823,53,Doctorate,Divorced,Not-in-family,Female,>50K
706-02-4204,24,,Never-married,Not-in-family,Male,
570-50-4594,36,,,Husband,,<=50K
631-61-4947,29,Masters,Never-married,Not-in-family,Male,<=50K
848-03-1742,23,Some-college,Never-married,Not-in-family,,<=50K
381-73-5522,44,Some-college,Married-civ-spouse,,,<=50K
684-64-9041,32,Masters,Married-civ-spouse,Husband,,<=50K
331-63-5801,25,,Never-married,Not-in-family,,
888-68-2241,41,HS-grad,Divorced,,Male,<=50K
731-81-4389,18,HS-grad,Never-married,Own-child,Female,
896-16-6240,57,Some-college,Married-civ-spouse,,,<=50K
398-50-7218,62,Bachelors,Widowed,Not-in-family,,>50K
196-65-4608,,,Never-married,,Male,
527-75-4268,19,HS-grad,Never-married,,,
554-45-9761,35,,Married-civ-spouse,Husband,Male,>50K
260-48-3967,52,Bachelors,,Husband,Male,
303-18-0452,28,,Never-married,,,<=50K
766-24-6169,38,,Never-married,,Male,<=50K
495-23-3869,42,Some-college,Widowed,Unmarried,,<=50K
646-71-7549,41,Bachelors,Never-married,Not-in-family,,<=50K
292-86-9762,23,Bachelors,Never-married,Not-in-family,,
419-02-0913,31,,Married-civ-spouse,Husband,,>50K
948-09-6580,31,,Never-married,Not-in-family,,
846-49-7253,,Masters,,,,
993-40-4388,18,11th,,,,<=50K
710-43-9226,57,,,Husband,Male,>50K
878-96-3811,25,Assoc-voc,Never-married,Not-in-family,Female,
576-26-5658,32,Masters,Married-civ-spouse,Husband,,
861-41-1410,27,9th,Never-married,Own-child,Male,<=50K
318-47-1500,46,Bachelors,,Husband,Male,>50K
629-59-5882,17,10th,Never-married,Own-child,Female,<=50K
402-97-6081,43,HS-grad,Never-married,Unmarried,,<=50K
788-05-2066,56,Bachelors,Married-spouse-absent,Not-in-family,,
632-82-6385,19,HS-grad,Married-civ-spouse,Wife,Female,<=50K
677-86-4985,20,HS-grad,,,,<=50K
375-86-6774,42,Some-college,Never-married,Not-in-family,Male,
902-65-4168,90,HS-grad,Widowed,Unmarried,Male,<=50K
704-30-1269,25,11th,Separated,Not-in-family,,<=50K
414-36-3604,27,,,Not-in-family,Female,<=50K
246-53-8962,48,HS-grad,Married-civ-spouse,Husband,,<=50K
836-96-7269,48,,Never-married,,Male,<=50K
243-65-8430,27,,,,,
844-18-2059,,,Widowed,Unmarried,,<=50K
306-33-0192,32,5th-6th,Married-civ-spouse,Other-relative,,<=50K
231-03-2546,22,Assoc-voc,,Husband,,<=50K
651-05-1808,24,Bachelors,Married-AF-spouse,Wife,,
494-56-0847,31,,Married-civ-spouse,Husband,Male,<=50K
194-04-3284,20,,Never-married,Not-in-family,,
844-96-2764,28,Prof-school,Never-married,Not-in-family,Male,<=50K
199-40-0535,40,,,Husband,Male,
999-03-0848,39,HS-grad,Married-civ-spouse,,Male,>50K
983-33-5986,54,,Married-civ-spouse,Husband,,<=50K
238-46-2704,59,Some-college,Married-civ-spouse,Husband,Male,<=50K
287-64-7115,17,11th,Never-married,Own-child,Female,<=50K
798-12-0467,25,Some-college,Never-married,,,<=50K
906-53-0772,,,Married-civ-spouse,,,
639-39-5075,55,HS-grad,,,Male,
377-18-5896,39,HS-grad,Married-civ-spouse,Husband,,
466-15-9340,67,Some-college,Widowed,Not-in-family,,<=50K
377-88-5839,28,HS-grad,Never-married,Unmarried,Male,
351-09-9583,,9th,Married-civ-spouse,Husband,Male,<=50K
358-44-8978,44,HS-grad,Married-civ-spouse,Husband,Male,>50K
178-13-3056,51,Masters,Married-civ-spouse,Husband,Male,
436-19-6422,55,Bachelors,Widowed,Own-child,Male,
271-06-3865,45,,Married-civ-spouse,Husband,Male,
241-66-6286,32,HS-grad,Married-civ-spouse,Husband,,
645-82-9161,45,Some-college,,Unmarried,Female,
219-56-4260,45,Masters,Married-civ-spouse,Husband,Male,>50K
989-95-8518,35,,Never-married,Not-in-family,Male,>50K
380-33-5637,55,,Married-civ-spouse,Husband,Male,<=50K
437-30-0177,59,,Married-civ-spouse,Husband,,
957-14-1989,22,HS-grad,Never-married,,,
665-15-8339,46,Masters,Widowed,,Female,
279-81-3145,23,HS-grad,Never-married,,Male,<=50K
206-58-8405,47,,Married-civ-spouse,,Male,>50K
666-50-4382,34,HS-grad,Married-civ-spouse,,Male,<=50K
826-68-3500,51,11th,,,,<=50K
921-74-1058,40,Assoc-voc,Married-civ-spouse,Husband,,
353-76-4748,24,Some-college,,Own-child,Male,<=50K
722-39-2088,20,Some-college,Never-married,Not-in-family,Male,
874-22-5739,,,,Unmarried,,<=50K
568-99-7026,26,,Divorced,Unmarried,,<=50K
246-56-5882,35,,Separated,Unmarried,Female,<=50K
999-16-5452,23,Some-college,Never-married,,Male,<=50K
250-98-0904,40,HS-grad,Divorced,Not-in-family,Male,<=50K
274-77-8944,49,HS-grad,Married-civ-spouse,Husband,Male,
804-44-6870,32,HS-grad,,Not-in-family,,
678-43-0323,28,Assoc-voc,Divorced,Unmarried,Female,<=50K
776-17-9966,,,Married-civ-spouse,Husband,,
919-15-6655,62,Assoc-voc,Married-civ-spouse,Husband,,
236-49-7481,31,Some-college,Married-civ-spouse,Husband,Male,<=50K
207-90-7527,47,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
948-90-4206,36,Assoc-voc,Never-married,Not-in-family,Female,<=50K
373-12-0847,44,HS-grad,Never-married,Not-in-family,Male,<=50K
919-77-5835,,HS-grad,Never-married,Own-child,,<=50K
756-90-4630,46,Bachelors,Married-civ-spouse,Husband,Male,
512-27-4773,,,Never-married,,Male,
382-51-6227,51,,Divorced,Unmarried,,<=50K
638-34-5162,48,Bachelors,Married-civ-spouse,Husband,,
172-74-8884,28,,Never-married,Unmarried,Female,
997-41-5596,,,Married-civ-spouse,,Male,
848-27-4030,33,Assoc-voc,Married-civ-spouse,,,
863-02-6662,42,HS-grad,Separated,Not-in-family,,<=50K
282-34-3706,17,,,Own-child,,
708-23-1715,63,,Separated,Not-in-family,,
329-32-0607,31,Bachelors,Married-civ-spouse,Husband,,>50K
248-26-1897,,,Never-married,Not-in-family,Male,<=50K
326-89-7729,35,Some-college,Never-married,Not-in-family,,<=50K
283-01-6727,20,,Never-married,Own-child,,
269-26-0168,36,HS-grad,Married-civ-spouse,Wife,,
254-18-4486,24,Some-college,,Not-in-family,Female,<=50K
447-28-7817,33,Some-college,Married-civ-spouse,Husband,Male,
829-77-9399,36,Some-college,,,Male,
524-63-1448,31,Bachelors,Divorced,Unmarried,Female,
474-85-4777,29,Assoc-acdm,Divorced,Unmarried,Female,
983-22-8303,47,Bachelors,,Husband,,
402-06-0771,30,Doctorate,,,,>50K
752-38-1926,34,HS-grad,Married-civ-spouse,Husband,,<=50K
352-90-3280,23,HS-grad,Never-married,,Female,<=50K
399-88-0182,33,Assoc-voc,,Not-in-family,Male,
398-15-7247,59,,,,Female,<=50K
966-02-5873,67,Bachelors,Divorced,Not-in-family,,<=50K
990-17-3885,26,HS-grad,Divorced,Not-in-family,Male,<=50K
558-09-4077,27,HS-grad,Married-civ-spouse,Husband,,
806-68-1301,20,HS-grad,Married-civ-spouse,Own-child,Female,<=50K
341-62-3440,24,,,Own-child,,<=50K
506-67-5234,44,Assoc-voc,Divorced,Not-in-family,Male,<=50K
190-19-3601,31,,,Husband,Male,
549-21-0193,28,Prof-school,,Husband,,<=50K
839-44-3988,19,,Never-married,,Female,<=50K
537-52-6540,31,Bachelors,Married-civ-spouse,Wife,Female,
877-88-6976,20,HS-grad,Never-married,Not-in-family,Female,<=50K
334-19-3283,64,,Divorced,,,<=50K
371-34-4070,47,HS-grad,Married-civ-spouse,Wife,Female,
578-87-6981,36,,Never-married,Not-in-family,,<=50K
361-03-3380,48,HS-grad,,Husband,Male,
640-60-6514,,Some-college,Never-married,Own-child,Female,
983-44-3669,22,HS-grad,Never-married,Own-child,,<=50K
814-24-6063,56,9th,Divorced,Not-in-family,,<=50K
743-47-1121,22,Some-college,Never-married,,Male,
782-45-2527,37,,Married-civ-spouse,Husband,,
388-27-7291,57,Bachelors,Widowed,Not-in-family,Female,<=50K
724-54-5756,38,Assoc-acdm,,Husband,Male,>50K
338-23-1412,34,HS-grad,,Unmarried,Female,
644-42-9276,22,11th,Separated,Unmarried,Female,
425-69-7287,38,Some-college,Divorced,Not-in-family,Female,
310-71-8292,30,Some-college,Married-civ-spouse,Husband,,
492-99-9437,32,Bachelors,Never-married,Not-in-family,,>50K
694-82-5127,,12th,,Not-in-family,,<=50K
460-23-6750,56,,Married-civ-spouse,Husband,Male,<=50K
207-47-6793,42,Assoc-voc,Married-civ-spouse,Wife,Female,
556-80-1876,66,10th,,Not-in-family,,
949-55-0306,71,,Widowed,Other-relative,Female,
467-42-4620,20,11th,Never-married,Own-child,Male,
279-30-1649,25,HS-grad,Never-married,Own-child,,<=50K
216-01-0706,42,HS-grad,Married-civ-spouse,Husband,Male,>50K
650-94-4124,20,HS-grad,Never-married,Own-child,Female,
213-34-5541,61,,Married-civ-spouse,Husband,Male,
212-99-5570,24,Bachelors,,Wife,,<=50K
614-25-0992,51,9th,Never-married,Unmarried,,
626-01-5408,27,HS-grad,Never-married,Not-in-family,,
885-18-2529,,Some-college,Married-civ-spouse,Wife,,>50K
357-93-7481,31,HS-grad,Divorced,Not-in-family,Male,<=50K
727-45-3209,39,HS-grad,Divorced,,,<=50K
570-36-9990,36,HS-grad,Married-civ-spouse,Husband,,<=50K
611-82-8114,51,Prof-school,Married-civ-spouse,Husband,Male,<=50K
555-77-8883,52,,,Unmarried,,<=50K
985-97-4230,49,,,,Male,>50K
612-66-2661,43,,Married-civ-spouse,Husband,,<=50K
788-26-7433,45,Bachelors,Married-civ-spouse,Husband,Male,>50K
257-30-7306,49,HS-grad,Divorced,,,
640-55-2672,19,HS-grad,,Not-in-family,Female,
269-79-8585,44,,Married-civ-spouse,Husband,,
662-60-0857,67,HS-grad,,,Male,<=50K
204-59-6261,58,,Married-civ-spouse,Husband,,
911-83-4181,36,Bachelors,Married-civ-spouse,Husband,,
697-67-8738,67,,Widowed,Not-in-family,Female,>50K
249-36-5652,61,,Married-civ-spouse,,,
140-82-0743,55,7th-8th,Never-married,,,
451-64-8996,23,Assoc-acdm,Never-married,Own-child,Male,<=50K
732-51-4331,35,HS-grad,Never-married,Not-in-family,Male,<=50K
280-43-2325,35,,Never-married,Unmarried,,
300-48-8366,20,Some-college,Never-married,Own-child,Female,<=50K
337-28-9182,51,HS-grad,Married-civ-spouse,,Female,<=50K
669-43-8755,23,Bachelors,,Own-child,Male,<=50K
687-12-5761,39,HS-grad,Married-civ-spouse,Husband,,
377-93-9681,36,Some-college,Divorced,,,<=50K
943-08-9300,47,,Married-civ-spouse,Husband,Male,
